Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Longitude (X),Latitude (Y),Select Bibliography
Hanson2016_152,Tebtunis,Tell Umm el-Baragat,Aegyptus,Egypt,4 or 5,75 D2,-323,NULL,29.106896,30.761239,BNP; Bowman 2011; Quinn and Wilson 2013.
Hanson2016_153,Tentyris,Dandara,Aegyptus,Egypt,3,80 B1,-323,NULL,32.65,26.166667,Bagnall 1993; Jones 1937; PECS.
Hanson2016_154,Thinis,El Birba,Aegyptus,Egypt,4 or 5,77 D1,-323,NULL,30.736688,27.774692,Bagnall 1993.
Hanson2016_155,Thmuis,Tell Timai,Aegyptus,Egypt,3,74 F3,-323,NULL,31.516856,30.935634,BNP; Bowman 2011; Jones 1937; Wilson 2011.
Hanson2016_156,Xois,Saha,Aegyptus,Egypt,4 or 5,74 D2,-323,NULL,30.937281,31.108961,BNP.
Hanson2016_157,Abbir Maius,Henchir en Naam,Africa Proconsularis,Tunisia,3,32 F4,100,NULL,10.008827,36.374,BNP; Lepelley 1979-1981.
Hanson2016_158,Abitinae,Choud el Battan,Africa Proconsularis,Tunisia,3,32 E3,100,NULL,9.549085,36.627875,Boatwright 2000; Lepelley 1979-1981.
Hanson2016_159,Abthungi,Henchir es Souar,Africa Proconsularis,Tunisia,3,32 E4,-50,NULL,10.019787,36.199895,Boatwright 2000; Lepelley 1979-1981; Quinn and Wilson 2013; Russell 1958.
Hanson2016_160,Acholla,Henchir Bou Tria,Africa Proconsularis,Tunisia,4 or 5,33 H2,-200,NULL,11.018733,35.07824,BNP; Boatwright 2000; Bomgardner 2000; DGRG; Golvin 1988; Lepelley 1979-1981; PECS; Wilson 2011.
Hanson2016_161,Agbia,Henchir Ain Hedja,Africa Proconsularis,Tunisia,3,32 D4,100,NULL,9.229926,36.391389,BNP; Bomgardner 2000; Lepelley 1979-1981; McEvedy 2011.
Hanson2016_162,Aggar,Henchir Sidi Amara,Africa Proconsularis,Tunisia,4 or 5,33 G1,-50,NULL,11.037149,35.489109,BNP; DGRG; Lepelley 1979-1981; PECS; Quinn and Wilson 2013.
Hanson2016_163,Apisa Maius,Tarf ech Chena,Africa Proconsularis,Tunisia,3,32 E4,200,NULL,9.722376,36.34713,BNP; Lepelley 1979-1981.
Hanson2016_164,Aunobari,Henchir Kern el Kebch,Africa Proconsularis,Tunisia,3,32 D4,200,NULL,9.153496,36.36639,BNP; Lepelley 1979-1981.
Hanson2016_165,Avedda,Henchir Bedd,Africa Proconsularis,Tunisia,-,-,100,NULL,9.581767,36.795288,BNP; Quinn and Wilson 2013.
Hanson2016_166,Avitta,Henchir Bou Ftis,Africa Proconsularis,Tunisia,3,32 E4,-50,NULL,9.705949,36.409022,BNP; Boatwright 2000; Lepelley 1979-1981; Russell 1958.
Hanson2016_167,Bararus,Henchir Rougga,Africa Proconsularis,Tunisia,3,33 G2,100,NULL,10.791179,35.211896,Bomgardner 2000; McEvedy 2011; Sear 2006; Wilson 2011.
Hanson2016_168,Belalis,Henchir el Faouar,Africa Proconsularis,Tunisia,3,32 D3,100,NULL,9.470511,36.873925,BNP; Lepelley 1979-1981; PECS; Quinn and Wilson 2013.
Hanson2016_169,Bisica,Henchir Bijga,Africa Proconsularis,Tunisia,3,32 E4,100,NULL,9.634267,36.397969,Boatwright 2000; Lepelley 1979-1981; Quinn and Wilson 2013; Salmon 1969.
Hanson2016_170,Capsa,Gafsa,Africa Proconsularis,Tunisia,3,33 C4,100,NULL,8.786674,34.418648,DGRG; Lepelley 1979-1981; PECS; Russell 1958; Salmon 1969.
Hanson2016_171,Carpis,Mraissa,Africa Proconsularis,Tunisia,3,32 G3,-45,NULL,10.553122,36.765245,Brunt 1971; Cornell and Mathews 1982; DGRG; Lepelley 1979-1981; MacMullen 2000; Salmon 1969.
Hanson2016_172,Carthago,Tunis,Africa Proconsularis,Tunisia,1,32 F3,-49,NULL,10.327685,36.851318,Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; Lepelley 1979-1981; MacMullen 2000; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; 1995; Wilson 2011; Woloch 1983.
Hanson2016_173,Chidibbia,Slouguia,Africa Proconsularis,Tunisia,3,32 E3,200,NULL,9.512,36.5803,BNP; Lepelley 1979-1981.
Hanson2016_174,Cillium,Kasserine,Africa Proconsularis,Tunisia,3,33 C2,69,NULL,8.799233,35.167704,Lepelley 1979-1981; PECS; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_175,Clupea,Kelibia,Africa Proconsularis,Tunisia,4 or 5,32 H3,-310,NULL,11.099916,36.849616,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969.
Hanson2016_176,Curubis,Korba,Africa Proconsularis,Tunisia,4 or 5,32 G3,-45,NULL,10.857137,36.57591,Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Salmon 1969; Sear 2006.
Hanson2016_177,Gigthis,Bou Grara,Africa Proconsularis,Tunisia,3,35 C1,-200,NULL,10.6795,33.5415,BNP; Boatwright 2000; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Wilson 2011.
Hanson2016_178,Hadrumetum,Sousse,Africa Proconsularis,Tunisia,3,33 G1,-150,NULL,10.637607,35.824984,BNP; Brunt 1971; DGRG; Lepelley 1979-1981; MacMullen 2000; Nelis-Clément and Roddaz 2008; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_179,Hippo Diarrhytus,Bizerte,Africa Proconsularis,Tunisia,3,32 E2,-46,NULL,9.8708,37.272,Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Salmon 1969; Wilson 2011.
Hanson2016_180,Lepcis Magna,Lebda,Africa Proconsularis,Libya,1,35 G2,-30,NULL,14.29306,32.63833,Bomgardner 2000; Golvin 1988; Humphrey 1986; Lepelley 1979-1981; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_181,Leptiminus,Lemta,Africa Proconsularis,Tunisia,3,33 G1,-150,NULL,10.898,35.666,BNP; Bomgardner 2000; PECS; Russell 1958; Sear 2006; Wilson 2011.
Hanson2016_182,Limisa,Ksar Lemsa,Africa Proconsularis,Tunisia,3,32 E4,100,NULL,9.691873,36.035878,PECS; Quinn and Wilson 2013; Sear 2006.
Hanson2016_183,Macomades,Merkeb-Talha,Africa Proconsularis,Libya,3,37 B1,-50,NULL,16.588338,31.205047,Lepelley 1979-1981; PECS.
Hanson2016_184,Mactaris,Mactar,Africa Proconsularis,Tunisia,3,33 D1,-50,NULL,9.207183,35.853814,BNP; Bomgardner 2000; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Salmon 1969; Wilson 2011.
Hanson2016_185,Maraci,Ksar Toual Zammel,Africa Proconsularis,Tunisia,4 or 5,33 D1,100,NULL,9.222873,36.029941,PECS; Quinn and Wilson 2013.
Hanson2016_186,Maxula,Radès,Africa Proconsularis,Tunisia,4 or 5,32 F3,-27,NULL,10.271569,36.768841,BNP; Brunt 1971; DGRG; Lepelley 1979-1981; MacMullen 2000; Quinn and Wilson 2013; Salmon 1969.
Hanson2016_187,Meninx,Bordj el Kantara,Africa Proconsularis,Tunisia,3,35 C1,-200,NULL,10.913075,33.688857,DGRG; PECS; Wilson 2011.
Hanson2016_188,Missua,Sidi Daoud,Africa Proconsularis,Tunisia,4 or 5,32 G3,-50,NULL,10.899956,36.999978,BNP; Lepelley 1979-1981.
Hanson2016_189,Neapolis (Africa Proconsularis),Nabeul,Africa Proconsularis,Tunisia,3,32 G4,-49,NULL,10.73614,36.453512,BNP; Brunt 1971; Cornell and Mathews 1982; Lepelley 1979-1981; MacMullen 2000; Salmon 1969.
Hanson2016_190,Numluli,Henchir el Maatria,Africa Proconsularis,Tunisia,3,32 D3,100,NULL,9.210529,36.522784,BNP; Quinn and Wilson 2013; Russell 1958; Sear 2006.
Hanson2016_191,Oea,Tripoli,Africa Proconsularis,Libya,2,35 F2,-27,NULL,13.187507,32.876174,Lepelley 1979-1981; McEvedy 2011; PECS; Salmon 1969; Wilson 2011.
Hanson2016_192,Pheradi Maius,Sidi Khalifa,Africa Proconsularis,Tunisia,3,32 F4,100,NULL,10.397071,36.249987,Lepelley 1979-1981; PECS.
Hanson2016_193,Pupput,Henchir Souk el Abiod,Africa Proconsularis,Tunisia,3,32 G4,100,NULL,10.562216,36.392998,BNP; Bomgardner 2000; DGRG; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Salmon 1969.
Hanson2016_194,Sabratha,Sabrata,Africa Proconsularis,Libya,2,35 E2,-200,NULL,12.487045,32.804889,BNP; Bomgardner 2000; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_195,Segermes,Henchir Harat,Africa Proconsularis,Tunisia,3,32 F4,100,NULL,10.299662,36.344697,Lepelley 1979-1981; Quinn and Wilson 2013.
Hanson2016_196,Seressi,Henchir Oum el Abouab,Africa Proconsularis,Tunisia,3,32 E4,100,NULL,9.773609,36.166741,Bomgardner 2000; Golvin 1988; Lepelley 1979-1981; Sear 2006.
Hanson2016_197,Sufes,Sbiba,Africa Proconsularis,Tunisia,3,33 D1,100,NULL,9.074415,35.542707,DGRG; Lepelley 1979-1981; PECS; Salmon 1969.
Hanson2016_198,Sufetula,Sbeitla,Africa Proconsularis,Tunisia,3,33 D2,69,NULL,9.118399,35.241664,BNP; Bomgardner 2000; DGRG; Golvin 1988; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_199,Tacapae,Gabès,Africa Proconsularis,Libya,2,35 C1,-50,NULL,14.5,32.5,BNP; PECS; Salmon 1969.
Hanson2016_200,Thaenae,Henchir Thina,Africa Proconsularis,Tunisia,3,33 G3,-50,NULL,10.670659,34.655347,Boatwright 2000; Bomgardner 2000; Lepelley 1979-1981; PECS; Salmon 1969; Wilson 2011.
Hanson2016_201,Thapsus,Ras Dimas,Africa Proconsularis,Tunisia,3,33 H1,-200,NULL,11.0428,35.622788,BNP; Boatwright 2000; Bomgardner 2000; Brunt 1971; DGRG; Golvin 1988; MacMullen 2000; PECS; Russell 1958; Wilson 2011.
Hanson2016_202,Thelepte,Thélepte,Africa Proconsularis,Tunisia,3,33 C3,-27,NULL,8.593867,34.975746,BNP; PECS; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_203,Thibiuca,Henchir Zouitina,Africa Proconsularis,Tunisia,4 or 5,32 E3,100,NULL,9.750001,36.750001,Lepelley 1979-1981; Russell 1958; Salmon 1969.
Hanson2016_204,Thigibba,Hamman Zouakra,Africa Proconsularis,Tunisia,4 or 5,33 D1,-50,NULL,9.25,35.75,Lepelley 1979-1981; Salmon 1969.
Hanson2016_205,Thignica,Aïn Tounga,Africa Proconsularis,Tunisia,3,32 D3,100,NULL,9.361747,36.52366,Golvin 1988; Lepelley 1979-1981; Russell 1958; Sear 2006.
Hanson2016_206,Thisica,Aïn Tachegga,Africa Proconsularis,Tunisia,3,32 E3,-50,NULL,9.702008,37.003737,Boatwright 2000.
Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,3,32 E4,-50,NULL,9.904195,36.400856,BNP; Boatwright 2000; Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; Golvin 1988; Lepelley 1979-1981; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_208,Thuburbo Minus,Tebourba,Africa Proconsularis,Tunisia,4 or 5,32 E3,-27,NULL,9.838642,36.829599,BNP; Brunt 1971; Lepelley 1979-1981; MacMullen 2000; PECS; Salmon 1969.
Hanson2016_209,Thubursicum Bure,Teboursouk,Africa Proconsularis,Tunisia,3,32 D4,100,NULL,9.24443,36.461488,BNP; Lepelley 1979-1981; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_210,Thugga,Dougga,Africa Proconsularis,Tunisia,3,32 D4,-200,NULL,9.2202,36.4237,BNP; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_211,Thysdrus,El Djem,Africa Proconsularis,Tunisia,3,33 G2,-50,NULL,10.706969,35.294796,Benario 1981; BNP; Bomgardner 2000; Brunt 1971; DGRG; Golvin 1988; Humphrey 1986; Lepelley 1979-1981; MacMullen 2000; PECS; Russell 1958; Salmon 1969; Wilson 2011.
Hanson2016_212,Tunisa,Tunis,Africa Proconsularis,Tunisia,4 or 5,32 F2,-49,NULL,10.171649,36.79923,BNP; DGRG; Sear 2006.
Hanson2016_213,Turris Tamalleni,Henchir el Aouinia,Africa Proconsularis,Tunisia,3,35 A1,100,NULL,8.920624,33.716837,Boatwright 2000; DGRG.
Hanson2016_214,Uluzibbira,Henchir Zembra,Africa Proconsularis,Tunisia,3,33 F1,-50,NULL,10.447151,35.954006,Boatwright 2000; Bomgardner 2000; Sear 2006.
Hanson2016_215,Unknown (1),Ksar el Guelal,Africa Proconsularis,Tunisia,-,-,100,NULL,8.966667,35.266667,Heichelheim 1938.
Hanson2016_216,Uthina,Oudna,Africa Proconsularis,Tunisia,3,32 F3,-200,NULL,10.172746,36.606899,BNP; Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; DGRG; Golvin 1988; MacMullen 2000; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,3,32 F2,-400,NULL,10.038,37.0358,BNP; Boatwright 2000; Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; DGRG; Golvin 1988; Lepelley 1979-1981; MacMullen 2000; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_218,Uzalis,Al Alia,Africa Proconsularis,Tunisia,4 or 5,32 F2,-150,NULL,10.033986,37.169048,Lepelley 1979-1981; Russell 1958; Salmon 1969.
Hanson2016_219,Vaga,Béja,Africa Proconsularis,Tunisia,3,32 D3,-50,NULL,9.182019,36.725536,BNP; Brunt 1971; DGRG; Lepelley 1979-1981; PECS; Salmon 1969.
Hanson2016_220,Vallis,Henchir Sidi Median,Africa Proconsularis,Tunisia,4 or 5,32 E3,100,NULL,9.750001,36.750001,BNP; Lepelley 1979-1981; Quinn and Wilson 2013; Salmon 1969; Sear 2006.
Hanson2016_221,Zama Regia,Seba Biar,Africa Proconsularis,Tunisia,3,32 D4,-200,NULL,9.285786,36.111664,BNP; Boatwright 2000; DGRG; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Salmon 1969.
Hanson2016_222,Zitha,Unknown,Africa Proconsularis,Tunisia,3,35 D1,100,NULL,11.112906,33.503896,DGRG; Quinn and Wilson 2013.
Hanson2016_223,Augusta Taurinorum,Turin,Alpes Cottiae,Italy,3,39 B3,-27,NULL,7.686619,45.070562,Beloch 1880; Beloch 1886; BNP; Cornell and Mathews 1982; de Ligt 2012; McEvedy 2011; PECS; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_224,Segusio,Susa,Alpes Cottiae,Italy,4 or 5,17 I3,-100,NULL,7.048414,45.138485,Beloch 1880; de Ligt 2012; DGRG; Golvin 1988; PECS; Woloch 1983.
Hanson2016_225,Augusta Praetoria,Aosta,Alpes Graiae et Poeninae,Italy,3,39 A2,-25,NULL,7.313234,45.735,Beloch 1880; Beloch 1886; BNP; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_226,Forum Claudii,Martigny,Alpes Graiae et Poeninae,Switzerland,4 or 5,17 I1,-15,NULL,7.073483,46.101706,BNP; DGRG; PECS; Woloch 1983.
Hanson2016_227,Cemelenum,Cimiez,Alpes Maritimae,France,3,16 D2,-25,NULL,7.275398,43.720661,Bedon 2001; Bedon et al 1988; Beloch 1880; de Ligt 2012; Golvin 1988; PEC; Woloch 1983.
Hanson2016_228,Pedona,Borgo S. Dalmazzo,Alpes Maritimae,Italy,4 or 5,39 A5,-146,NULL,7.468616,44.335303,Bispham 2007; de Ligt 2012.
Hanson2016_229,Abila,Quwaylibah,Arabia,Jordan,3,69 C4,-323,NULL,35.869098,32.680677,BNP; Cohen 2006; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_230,Adraha,Daraa,Arabia,Syria,3,69 D4,-323,NULL,36.10799,32.618791,Jones 1937; Sear 2006.
Hanson2016_231,Bostra,Bosra,Arabia,Syria,2,69 D4,106,NULL,36.482118,32.518318,Humphrey 1986; Jones 1937; McEvedy 2011; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_232,Canatha,Qanawat,Arabia,Syria,3,69 E4,-323,NULL,36.603111,32.742615,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_233,Capitolias,Beit Ras,Arabia,Jordan,4 or 5,69 C4,-323,NULL,35.858293,32.598602,BNP; Cohen 2006; DGRG; Jones 1937; PECS.
Hanson2016_234,Dionysias,As Suwayda,Arabia,Syria,3,69 E4,-323,NULL,36.565286,32.707083,Cohen 2006; PECS.
Hanson2016_235,Elusa,El Khalasa,Arabia,Israel,3,70 F3,-323,NULL,34.653209,31.100106,Broshi 1979; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_236,Gadara,Umm Qais,Arabia,Jordan,3,69 C4,-323,NULL,35.678858,32.655629,BNP; Cohen 2006; DGRG; Jones 1937; Nelis-Clément and Roddaz 2008; PECS; Sear 2006.
Hanson2016_237,Gerasa,Jerash,Arabia,Jordan,3,69 C5,-175,NULL,35.891296,32.281164,Cohen 2006; Humphrey 1986; Jones 1937; McEvedy 2011; PECS; Sear 2006.
Hanson2016_238,Hippus,Nuqeib,Arabia,Israel,3,69 C4,-305,NULL,35.65987,32.778764,BNP; Jones 1937; McEvedy 2011; Sear 2006.
Hanson2016_239,Madaba,Madaba,Arabia,Jordan,3,71 B2,-323,NULL,35.794735,31.711726,BNP; Jones 1937; PECS.
Hanson2016_240,Petra,Petra,Arabia,Jordan,2,71 A5,-8,NULL,35.442275,30.328981,Jones 1937; McEvedy 2011; PECS; Sear 2006; Wilson 2011.
Hanson2016_241,Philippopolis (Arabia),Shahba,Arabia,Syria,3,69 E4,244,NULL,36.627525,32.853765,DGRG; Jones 1937; PECS; Salmon 1969; Salmon 1969; Sear 2006.
Hanson2016_242,Saccaea,Unknown,Arabia,Syria,3,69 E4,-323,NULL,36.697835,32.896794,Sear 2006.
Hanson2016_243,Abydus,Nara Burnu,Asia,Turkey,4 or 5,51 G4,-700,NULL,26.416868,40.194977,BNP; Hansen and Nielsen 2004; Jones 1937; PECS.
Hanson2016_244,Acmonia,Ahat Köyü,Asia,Turkey,3,62 C4,-323,NULL,29.773954,38.659698,Cohen 1995; Jones 1937; Sear 2006.
Hanson2016_245,Adramyttium,Edremit,Asia,Turkey,3,56 D2,-323,NULL,26.947793,39.500301,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937.
Hanson2016_246,Aegae,Nemrutkale,Asia,Turkey,3,56 E4,-323,NULL,27.168362,38.825064,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; McEvedy 2011; PECS; Sear 2006.
Hanson2016_247,Aezanis,Çavdarhisar,Asia,Turkey,3,62 C3,-323,NULL,29.61965,39.193569,BNP; Jones 1937; PECS; Sear 2006.
Hanson2016_248,Alabanda,Do?anyurt,Asia,Turkey,3,61 F2,-201,NULL,27.985429,37.591796,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_249,Alexandria (Asia),Stambul,Asia,Turkey,3,56 C2,-310,NULL,26.154749,39.756473,BNP; Brunt 1971; Cohen 1995; Cornell and Mathews 1982; Hanson 2011; Jones 1937; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_250,Alinda,Demircideresi,Asia,Turkey,3,61 F2,-600,NULL,27.83048,37.560831,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_251,Amorium,Hisarköy,Asia,Turkey,3,62 F3,-323,NULL,31.320619,39.035611,Cohen 1995; DGRG; Hanson 2011; Jones 1937.
Hanson2016_252,Amyzon,Mazi n Kalesi,Asia,Turkey,4 or 5,61 F2,-323,NULL,27.690896,37.59888,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_253,Antiochia (Asia),Kuyucak,Asia,Turkey,3,65 A2,-261,NULL,28.579354,37.871365,BNP; Cohen 1995; DGRG; Jones 1937; PECS; Quinn and Wilson 2013; Sear 2006.
Hanson2016_254,Aphrodisias,Geyre,Asia,Turkey,3,65 A2,-100,NULL,28.723436,37.708402,Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Russell 1958; Salmon 1969; Sear 2006.
Hanson2016_255,Apollonia (Asia) (1),Yeniji,Asia,Turkey,3,65 A1,-600,NULL,28.956451,38.048649,BNP; Cohen 1995; DGRG; Jones 1937; Sear 2006.
Hanson2016_256,Apollonia (Asia) (2),Gölyaz?,Asia,Turkey,3,52 D4,-600,NULL,28.684113,40.174987,BNP; Cohen 1995; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_257,Assus,Behramkale,Asia,Turkey,3,56 C3,-700,NULL,26.336667,39.490556,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_258,Astypalaea,Chora,Asia,Greece,4 or 5,61 C4,-500,NULL,26.350463,36.544912,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS.
Hanson2016_259,Bargylia,Varvil,Asia,Turkey,3,61 F3,-323,NULL,27.588037,37.195779,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_260,Blaundus,Sülümenli,Asia,Turkey,3,62 B5,-323,NULL,29.209771,38.357291,BNP; Cohen 1995; DGRG; Jones 1937; Sear 2006.
Hanson2016_261,Castabus,Pazarlik,Asia,Turkey,4 or 5,61 G4,-323,NULL,28.176816,36.787594,BNP; PECS; Sear 2006.
Hanson2016_262,Caunus,Dalyan,Asia,Turkey,3,65 A4,-600,NULL,28.621505,36.825754,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_263,Cedreae,Unknown,Asia,Turkey,4 or 5,62 E4,-323,NULL,30.88416,38.946418,Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_264,Celaenae,Dinar,Asia,Turkey,2,65 D1,-324,NULL,30.15853,38.076044,BNP; Cohen 1995; DGRG; PECS; Russell 1958; Sear 2006.
Hanson2016_265,Ceramus,Oren,Asia,Turkey,4 or 5,61 F3,-323,NULL,27.956217,37.041728,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_266,Clazomenae,Klazümen,Asia,Turkey,3,56 D5,-600,NULL,26.770558,38.361462,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_267,Cnidus,Cnidus,Asia,Turkey,3,61 F4,-700,NULL,27.683943,36.732481,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; PECS; Sear 2006.
Hanson2016_268,Colophon,Degirmendere,Asia,Turkey,3,61 E1,-601,NULL,27.200838,38.002389,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_269,Colossae,Honaz,Asia,Turkey,3,65 B2,-323,NULL,29.229382,37.786887,BNP; Jones 1937; Sear 2006.
Hanson2016_270,Cos,Kos,Asia,Greece,4 or 5,61 E4,-366,NULL,27.286884,36.889308,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_271,Cyme,Namurt Limani,Asia,Turkey,3,56 D4,-700,NULL,26.936283,38.75953,BNP; DGRG; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_272,Cys,Bellibol,Asia,Turkey,4 or 5,61 G3,-323,NULL,28.423734,37.428882,PECS; Sear 2006.
Hanson2016_273,Cyzicus,Belkis,Asia,Turkey,2,52 B4,-700,NULL,27.890667,40.38336,Beloch 1886; Benario 1981; Boatwright 2000; Golvin 1988; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; MacMullen 2000; McEvedy 2011; PECS; Russell 1958; Sear 2006.
Hanson2016_274,Dardanium,Unknown,Asia,Turkey,4 or 5,51 G4,-700,NULL,26.37442,40.079728,BNP; DGRG; Jones 1937; PECS.
Hanson2016_275,Elaea,Kazikbaglari,Asia,Turkey,3,56 E4,-600,NULL,27.055256,38.941644,DGRG; Hansen and Nielsen 2004; Jones 1937; PECS.
Hanson2016_276,Ephesus,Efes,Asia,Turkey,2,61 E2,-292,NULL,27.341752,37.938309,Beloch 1886; Cohen 1995; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Russell 1958; Sear 2006.
Hanson2016_277,Erythrae,Ildiri,Asia,Turkey,4 or 5,56 C5,-600,NULL,26.48075,38.382699,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_278,Euhippe,Dalama,Asia,Turkey,4 or 5,61 G2,-323,NULL,28.086631,37.787596,PECS.
Hanson2016_279,Euromus,Ayakli,Asia,Turkey,4 or 5,61 F3,-323,NULL,27.673196,37.378355,BNP; Cohen 1995; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_280,Halicarnassus,Bodrum,Asia,Turkey,3,61 E3,-600,NULL,27.421615,37.040071,Beloch 1886; BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_281,Harpasa,Unknown,Asia,Turkey,4 or 5,61 G2,-323,NULL,28.348056,37.805833,DGRG; Jones 1937; Sear 2006.
Hanson2016_282,Heraclea (Asia) (1),Bafa Gölü,Asia,Turkey,3,61 F2,-301,NULL,27.526883,37.502431,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_283,Heraclea (Asia) (2),Vakif,Asia,Turkey,3,65 A2,-323,NULL,28.994099,37.628189,BNP; Hansen and Nielsen 2004; Jones 1937; PECS.
Hanson2016_284,Hierapolis,Pamukkale,Asia,Turkey,3,65 B2,-300,NULL,29.131799,37.917505,Cohen 1995; Jones 1937; McEvedy 2011; PECS; Sear 2006.
Hanson2016_285,Hydissa,Karacahisar,Asia,Turkey,4 or 5,61 F3,-323,NULL,27.806175,37.150552,DGRG; Hansen and Nielsen 2004; PECS.
Hanson2016_286,Hyllarima,Mesevle and Kapraklar,Asia,Turkey,4 or 5,61 G2,-323,NULL,28.348219,37.501643,Jones 1937; PECS; Sear 2006.
Hanson2016_287,Iasus,Kiyi Kilacik,Asia,Turkey,3,61 F3,-700,NULL,27.582133,37.277521,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.
